Age,Occupation,Investment Goals,Income Level,Account Balance,Deposits,Withdrawals,Transfers,International Transfers,Investments,Loan Amount,Loan Purpose,Employment Status,Loan Term (Months),Interest Rate,Loan Status,Risk Score,Risk Level
60,Doctor,Income Generation,76251.2,100000.0,47421.18,18725.19,8574.3,380.75,7127.54,50000.0,Medical Expenses,Employed,36,9.68,approved,3,Low
35,Engineer,Income Generation,81892.77,50557.54,15212.05,9284.04,7582.57,1275.65,17153.21,50000.0,Auto Purchase,Employed,36,9.63,approved,4,Low
26,Retiree,Speculation,61200.08,15588.82,5209.56,4378.35,1841.45,547.81,2595.3,22012.4,Home Improvement,Unemployed,12,9.48,pending,5,Medium
72,Retiree,Speculation,61310.8,100000.0,48161.88,16563.93,15745.86,4426.77,9710.26,19232.11,Medical Expenses,Unemployed,48,6.16,approved,2,Low
44,Student,Growth,53113.93,47718.23,6266.81,8061.32,8895.84,1839.15,5255.71,22946.38,Medical Expenses,Unemployed,36,11.61,pending,5,Medium
23,Artist,Growth,85568.86,12144.76,1394.88,977.91,727.1,7.45,4076.83,20270.19,Medical Expenses,Employed,12,7.6,approved,5,Medium
65,Doctor,Growth,133355.57,100000.0,37525.76,22421.16,8834.48,336.77,13525.79,50000.0,Small Business,Unemployed,48,14.86,rejected,5,Medium
53,Student,Income Generation,63538.89,100000.0,22481.49,15770.85,9080.41,2409.31,32993.74,50000.0,Auto Purchase,Retired,36,12.07,rejected,5,Medium
46,Student,Wealth Preservation,81784.93,97620.06,34066.22,28732.95,10861.51,995.22,34034.03,50000.0,Small Business,Retired,24,11.89,approved,6,Medium
40,Engineer,Income Generation,69298.15,15453.21,5112.46,3022.77,2746.72,328.09,5614.94,50000.0,Auto Purchase,Unemployed,24,10.35,approved,5,Medium
19,Doctor,Speculation,81380.94,31709.96,7221.84,4688.99,4158.53,984.27,3390.02,8924.95,Small Business,Unemployed,48,9.89,pending,4,Low
52,Engineer,Wealth Preservation,59801.42,89639.51,16956.96,12665.38,20828.7,6097.66,7301.89,50000.0,Debt Consolidation,Retired,60,9.02,approved,3,Low
49,Doctor,Income Generation,83351.37,28032.36,5119.42,2210.37,6238.96,1500.84,11125.64,42552.36,Medical Expenses,Self-Employed,24,9.99,approved,4,Low
59,Engineer,Income Generation,58654.15,25095.17,3251.7,7228.37,1574.83,469.71,4467.24,8660.93,Small Business,Employed,24,9.21,rejected,2,Low
65,Engineer,Speculation,106402.18,20273.62,5389.61,2013.81,3912.48,269.04,2485.81,50000.0,Debt Consolidation,Employed,24,13.34,pending,5,Medium
62,Student,Speculation,17773.01,24824.72,10450.95,4369.13,5195.18,1034.61,4249.25,5000.0,Small Business,Retired,12,10.12,pending,2,Low
28,Engineer,Wealth Preservation,66164.89,100000.0,43919.54,18823.63,7930.23,1862.8,17807.08,17587.19,Home Improvement,Retired,60,5.94,approved,3,Low
25,Teacher,Income Generation,84365.32,100000.0,40284.66,14722.79,11017.0,1090.64,15399.08,20154.58,Home Improvement,Self-Employed,24,11.29,rejected,6,Medium
25,Teacher,Growth,55923.37,13915.85,3957.38,3609.74,1103.84,240.02,1690.49,50000.0,Auto Purchase,Employed,48,13.81,pending,6,Medium
70,Retiree,Speculation,106772.94,100000.0,16482.06,17861.07,15323.69,4333.31,32868.25,50000.0,Auto Purchase,Unemployed,48,10.57,approved,6,Medium
50,Artist,Growth,105982.9,53969.91,16732.12,16168.42,13321.33,2459.39,7328.59,22547.24,Auto Purchase,Retired,12,10.59,rejected,5,Medium
83,Doctor,Speculation,52037.61,57724.17,24044.47,6064.33,10965.53,2011.01,8875.04,15896.91,Debt Consolidation,Employed,36,7.12,approved,2,Low
46,Engineer,Wealth Preservation,77848.63,61310.61,10136.12,7330.49,5790.45,1439.95,9530.91,50000.0,Medical Expenses,Self-Employed,36,12.39,pending,5,Medium
56,Doctor,Income Generation,49843.23,56437.55,8968.81,7989.54,13596.77,1856.47,7842.79,50000.0,Home Improvement,Retired,12,9.11,approved,2,Low
44,Student,Wealth Preservation,76742.1,100000.0,42036.23,18828.54,9910.62,1948.19,16383.17,11992.54,Medical Expenses,Unemployed,12,8.09,rejected,3,Low
54,Student,Speculation,75458.63,7789.78,2915.63,620.56,427.37,77.28,1312.94,50000.0,Home Improvement,Unemployed,36,9.93,approved,3,Low
52,Student,Speculation,53282.48,56443.29,20573.91,7792.89,13102.02,2565.45,20408.66,30910.1,Small Business,Employed,24,11.19,pending,5,Medium
80,Artist,Income Generation,71525.38,100000.0,10691.74,28715.71,9680.58,2793.54,11641.31,50000.0,Home Improvement,Employed,36,10.3,approved,4,Low
73,Teacher,Wealth Preservation,34721.95,13445.3,4347.26,2684.22,1395.87,110.16,1356.67,33921.16,Auto Purchase,Employed,60,10.82,rejected,3,Low
25,Engineer,Growth,50953.21,14317.9,3496.9,2434.15,3057.08,454.5,1850.14,21279.2,Debt Consolidation,Retired,12,10.83,rejected,6,Medium
48,Engineer,Speculation,30676.43,24222.32,6035.59,6837.83,5545.67,150.75,1269.59,44628.41,Small Business,Unemployed,12,12.34,pending,4,Low
81,Doctor,Wealth Preservation,81433.12,100000.0,13231.0,10091.05,11474.82,1620.49,13840.51,50000.0,Auto Purchase,Unemployed,48,12.41,pending,4,Low
54,Teacher,Growth,76180.71,75943.21,15646.56,12011.36,16108.34,4817.62,10072.48,50000.0,Debt Consolidation,Unemployed,48,10.1,approved,4,Low
57,Doctor,Growth,103638.07,54745.76,7437.53,7691.11,10029.0,2814.31,8986.34,50000.0,Small Business,Retired,60,11.12,approved,5,Medium
83,Engineer,Wealth Preservation,60576.12,41107.42,18766.21,3077.48,6794.14,872.13,11963.72,50000.0,Home Improvement,Retired,12,9.14,approved,3,Low
58,Doctor,Speculation,55093.0,14466.57,7115.08,2889.46,1800.81,69.69,1268.95,50000.0,Small Business,Unemployed,48,10.83,approved,4,Low
29,Teacher,Speculation,80484.97,67033.28,17085.78,17923.55,13314.22,1989.67,11311.77,31558.38,Debt Consolidation,Self-Employed,36,10.26,rejected,6,Medium
69,Retiree,Growth,78599.49,74631.64,11143.4,13652.37,11840.42,792.08,3879.5,50000.0,Small Business,Self-Employed,12,10.29,approved,4,Low
77,Engineer,Speculation,115698.77,100000.0,23747.59,21963.24,6733.57,291.0,17341.66,50000.0,Auto Purchase,Employed,48,11.31,approved,5,Medium
80,Teacher,Wealth Preservation,59432.98,22464.44,8980.08,3572.88,1364.05,111.72,2529.09,50000.0,Auto Purchase,Self-Employed,60,11.08,approved,4,Low
60,Student,Wealth Preservation,83050.92,50547.74,15000.05,11864.71,2712.05,661.42,8789.74,44930.79,Home Improvement,Retired,36,10.0,approved,3,Low
78,Teacher,Growth,113409.26,62948.18,19486.47,4594.33,13114.61,3030.85,9450.28,50000.0,Medical Expenses,Self-Employed,48,9.56,approved,4,Low
36,Engineer,Growth,55713.21,100000.0,47409.59,8939.32,19031.12,1641.71,14047.98,28277.81,Debt Consolidation,Unemployed,36,8.99,approved,4,Low
41,Student,Speculation,118172.93,100000.0,30090.48,27464.23,19165.33,750.2,34600.91,32062.46,Debt Consolidation,Retired,48,8.62,approved,6,Medium
38,Engineer,Speculation,56315.01,88577.6,9684.13,19239.66,17777.71,1555.66,24677.89,50000.0,Debt Consolidation,Retired,24,11.88,rejected,6,Medium
73,Teacher,Wealth Preservation,52649.41,54643.32,25002.23,11465.11,7235.38,1553.66,5587.12,50000.0,Small Business,Employed,48,11.5,approved,4,Low
19,Teacher,Income Generation,86565.98,35039.88,15805.45,8804.12,2875.14,716.72,5191.17,50000.0,Medical Expenses,Unemployed,12,12.85,pending,6,Medium
33,Teacher,Speculation,87523.5,50263.73,9079.24,4970.21,9382.48,1701.37,7916.84,34354.78,Medical Expenses,Employed,24,8.8,approved,4,Low
48,Lawyer,Growth,74404.68,100000.0,47824.68,18991.17,18039.6,5313.93,10239.81,50000.0,Debt Consolidation,Self-Employed,12,14.17,pending,5,Medium
37,Engineer,Growth,53094.97,16672.61,2623.69,1379.59,933.18,170.41,2283.9,13036.3,Medical Expenses,Retired,60,9.91,rejected,3,Low
20,Student,Income Generation,76603.5,100000.0,18610.55,25931.35,15147.19,677.26,17670.62,50000.0,Medical Expenses,Unemployed,48,11.34,approved,6,Medium
40,Doctor,Growth,74316.74,71527.47,19849.73,4908.79,8515.96,232.76,6050.8,9760.45,Small Business,Unemployed,60,6.15,approved,3,Low
76,Doctor,Growth,64696.16,27148.83,9233.57,7744.63,3032.51,47.72,5190.62,30099.93,Debt Consolidation,Employed,60,7.75,approved,3,Low
77,Engineer,Growth,65696.02,95084.5,12877.07,10012.57,22052.68,3921.7,14746.52,50000.0,Small Business,Retired,12,11.94,approved,4,Low
38,Doctor,Income Generation,96558.19,100000.0,11139.6,8829.4,15352.66,2450.9,13129.24,50000.0,Small Business,Employed,60,12.64,rejected,5,Medium
63,Engineer,Speculation,63552.03,100000.0,24746.46,8327.1,15371.31,2497.98,19387.6,50000.0,Small Business,Self-Employed,48,10.84,approved,4,Low
33,Student,Speculation,60580.46,8850.4,1895.25,2005.69,890.94,173.44,1087.72,50000.0,Debt Consolidation,Employed,60,9.24,approved,4,Low
85,Retiree,Income Generation,45148.63,45509.83,16284.93,11015.53,6455.08,1690.53,9036.46,8163.5,Medical Expenses,Self-Employed,12,10.12,pending,2,Low
39,Artist,Wealth Preservation,56788.54,34081.47,15312.27,2804.25,2834.46,56.15,3833.04,30537.28,Small Business,Unemployed,48,9.98,approved,4,Low
52,Artist,Wealth Preservation,99232.6,100000.0,38683.09,26417.62,21009.95,1614.53,11765.69,50000.0,Auto Purchase,Retired,60,12.36,rejected,4,Low
78,Student,Wealth Preservation,75581.51,20441.2,7463.1,1161.57,1218.02,151.54,2757.78,38621.19,Small Business,Self-Employed,12,12.22,rejected,4,Low
24,Doctor,Wealth Preservation,37773.06,15353.81,2679.22,2333.16,2468.18,393.51,839.44,50000.0,Home Improvement,Self-Employed,48,14.46,rejected,5,Medium
40,Teacher,Speculation,19177.27,10658.02,1478.41,849.98,2591.76,633.59,2124.34,6059.86,Small Business,Self-Employed,60,6.81,approved,2,Low
62,Artist,Growth,46857.37,54171.9,22588.74,3481.02,9934.22,2245.21,10551.88,50000.0,Home Improvement,Employed,48,11.65,pending,3,Low
73,Artist,Wealth Preservation,62318.5,47497.57,21316.83,8354.87,2467.14,150.49,5627.37,50000.0,Debt Consolidation,Retired,12,11.5,pending,4,Low
79,Doctor,Wealth Preservation,45818.57,88525.62,44099.82,11033.26,12296.14,442.97,15151.3,50000.0,Debt Consolidation,Employed,36,14.1,rejected,3,Low
38,Lawyer,Wealth Preservation,101333.21,100000.0,16488.39,19025.46,15826.86,2402.24,15239.16,41090.05,Small Business,Retired,48,9.09,approved,5,Medium
35,Artist,Wealth Preservation,106256.44,11005.24,3961.16,1444.97,2606.42,0.15,3450.81,50000.0,Auto Purchase,Employed,36,9.11,approved,5,Medium
51,Lawyer,Income Generation,44027.34,19571.92,6486.92,3013.53,3659.02,677.49,3124.0,50000.0,Small Business,Self-Employed,60,10.02,approved,3,Low
59,Lawyer,Wealth Preservation,55521.3,69709.34,8508.69,18524.19,8176.93,1826.95,7151.7,23302.66,Medical Expenses,Self-Employed,48,10.68,rejected,4,Low
48,Retiree,Growth,76063.85,11167.11,3639.33,752.12,1067.71,164.1,1053.99,24870.45,Debt Consolidation,Retired,12,10.19,pending,5,Medium
21,Lawyer,Growth,83462.35,26736.12,5595.43,2912.65,5175.41,297.85,5055.4,50000.0,Small Business,Retired,60,10.92,approved,6,Medium
31,Engineer,Speculation,82927.25,100000.0,25869.94,24984.7,13384.44,2475.09,16921.95,50000.0,Debt Consolidation,Self-Employed,60,12.3,pending,5,Medium
78,Doctor,Income Generation,60185.56,43007.37,12652.11,12301.14,3337.83,356.12,5497.35,23174.31,Auto Purchase,Employed,48,10.34,rejected,4,Low
83,Student,Income Generation,145773.37,100000.0,10840.51,14977.57,15811.61,3761.15,14195.94,50000.0,Auto Purchase,Self-Employed,12,10.06,approved,5,Medium
77,Doctor,Growth,83024.28,84063.52,24520.25,21559.46,9302.91,1717.78,14703.12,50000.0,Home Improvement,Employed,60,13.68,pending,4,Low
52,Teacher,Income Generation,29970.99,29216.04,12283.7,2165.14,2055.52,50.98,7248.76,36026.07,Medical Expenses,Self-Employed,60,9.76,approved,2,Low
85,Student,Growth,72750.69,94292.45,20990.2,26324.1,8974.45,18.09,9045.7,24795.77,Medical Expenses,Retired,12,10.67,pending,4,Low
70,Teacher,Growth,91882.32,44203.38,16545.68,8423.5,5019.12,72.78,4554.46,33503.43,Medical Expenses,Employed,36,9.55,approved,3,Low
49,Student,Growth,51361.44,61763.05,15288.51,5867.56,8641.22,1700.18,3213.3,41120.75,Medical Expenses,Unemployed,48,12.75,rejected,5,Medium
18,Doctor,Income Generation,98956.85,100000.0,44233.39,24297.01,14227.04,2770.33,8923.21,50000.0,Small Business,Employed,48,10.33,approved,6,Medium
60,Lawyer,Wealth Preservation,99809.52,40138.0,7775.36,5059.73,3194.92,675.52,8000.73,50000.0,Home Improvement,Self-Employed,60,12.12,rejected,4,Low
53,Artist,Growth,27945.8,17656.4,8109.98,1776.11,2805.14,804.51,2993.55,21411.73,Debt Consolidation,Employed,24,9.6,rejected,2,Low
58,Teacher,Income Generation,102476.99,75216.73,29696.17,15424.97,5184.21,812.72,11200.08,25128.35,Medical Expenses,Self-Employed,60,11.57,rejected,5,Medium
43,Engineer,Wealth Preservation,19803.36,27377.92,5181.39,4841.72,1971.07,114.16,3048.71,20109.52,Medical Expenses,Retired,36,6.87,approved,3,Low
50,Artist,Wealth Preservation,41616.92,78348.31,36075.48,13126.63,6756.44,1979.87,12150.29,50000.0,Auto Purchase,Employed,24,10.78,approved,3,Low
69,Student,Speculation,96426.57,99197.94,42891.98,29002.98,18794.36,2239.39,9938.68,20406.69,Home Improvement,Self-Employed,48,10.69,rejected,4,Low
72,Artist,Speculation,65571.98,63490.78,21068.52,3425.2,9681.15,2.94,24070.15,50000.0,Small Business,Self-Employed,36,13.8,pending,5,Medium
73,Student,Growth,71529.65,41123.34,4409.43,8435.36,5150.93,289.15,2939.44,26234.37,Small Business,Retired,60,11.05,pending,4,Low
49,Lawyer,Speculation,77036.91,100000.0,15805.57,9140.04,9857.17,689.06,29166.85,50000.0,Medical Expenses,Retired,24,12.15,rejected,6,Medium
66,Student,Growth,59301.07,7050.56,1600.97,1451.9,1557.17,462.29,1786.42,50000.0,Home Improvement,Self-Employed,60,13.31,pending,4,Low
45,Retiree,Speculation,133707.77,23745.2,8350.92,2552.99,1564.09,79.09,2146.37,50000.0,Home Improvement,Unemployed,48,9.76,approved,5,Medium
73,Engineer,Income Generation,40941.38,14074.66,4983.96,3436.47,2291.82,621.04,2442.27,34082.26,Small Business,Retired,12,12.51,pending,3,Low
74,Doctor,Income Generation,85491.64,87303.31,13730.26,15928.23,10374.75,1876.67,23849.41,50000.0,Home Improvement,Retired,12,10.59,approved,5,Medium
64,Student,Speculation,50790.84,86871.34,38064.07,17594.66,14830.53,2698.36,6156.41,50000.0,Home Improvement,Self-Employed,12,12.25,pending,4,Low
29,Artist,Income Generation,110481.71,57827.43,21881.43,10484.42,5811.16,143.36,11508.01,50000.0,Medical Expenses,Employed,24,12.39,rejected,7,High
19,Teacher,Wealth Preservation,72172.58,18080.5,7731.68,2621.24,910.1,57.43,1610.62,40946.75,Medical Expenses,Retired,24,9.63,approved,5,Medium
19,Student,Growth,61190.96,100000.0,41138.71,22463.87,23061.2,5084.11,14992.27,50000.0,Medical Expenses,Self-Employed,60,11.42,approved,6,Medium
35,Teacher,Wealth Preservation,86520.39,100000.0,45229.45,24067.5,12806.8,1033.81,15514.62,50000.0,Small Business,Unemployed,12,9.83,approved,4,Low
43,Student,Income Generation,85358.29,100000.0,15376.45,8178.76,17513.68,1111.01,7814.69,50000.0,Debt Consolidation,Retired,60,11.59,pending,5,Medium
66,Artist,Growth,101373.5,100000.0,47706.43,26164.06,18078.16,4397.6,19233.95,43225.92,Auto Purchase,Unemployed,60,8.34,approved,4,Low
20,Doctor,Speculation,51308.65,55553.16,22344.74,15047.82,9126.59,2297.63,18569.68,34914.04,Medical Expenses,Retired,24,11.58,pending,6,Medium
67,Doctor,Speculation,53717.52,95231.41,34494.74,14287.23,21771.08,3850.86,16048.71,39047.41,Medical Expenses,Unemployed,48,10.35,approved,4,Low
76,Lawyer,Speculation,43445.94,35844.29,5946.38,2539.72,5534.5,775.77,5389.53,27157.77,Auto Purchase,Retired,12,8.39,approved,2,Low
24,Engineer,Speculation,111982.06,100000.0,23719.13,12390.04,17004.84,1460.0,11905.74,50000.0,Small Business,Self-Employed,12,14.5,rejected,7,High
50,Student,Speculation,99669.7,73418.94,10111.19,17890.41,6009.18,83.9,6561.33,50000.0,Auto Purchase,Retired,36,12.29,pending,4,Low
27,Lawyer,Income Generation,78572.43,11807.09,4201.5,883.93,2780.57,740.93,2071.65,28912.36,Medical Expenses,Employed,12,11.3,rejected,6,Medium
57,Engineer,Speculation,92577.05,100000.0,28681.95,18152.06,17124.8,2548.1,6748.28,50000.0,Auto Purchase,Unemployed,48,11.71,pending,4,Low
68,Doctor,Speculation,80878.85,100000.0,12662.88,15129.94,7150.72,288.12,11237.28,50000.0,Home Improvement,Unemployed,60,12.1,pending,4,Low
27,Student,Wealth Preservation,25834.42,50957.87,19259.87,14064.26,3029.9,841.11,5096.18,6787.55,Home Improvement,Employed,24,5.23,approved,2,Low
41,Teacher,Income Generation,69702.58,29131.2,9295.66,6187.62,5589.81,1376.69,6176.15,13610.71,Auto Purchase,Retired,60,10.67,pending,4,Low
60,Artist,Speculation,96403.71,17454.41,8031.5,4812.69,3450.31,158.41,1496.17,18870.68,Debt Consolidation,Employed,60,9.33,rejected,2,Low
57,Engineer,Wealth Preservation,107284.04,100000.0,21829.01,19018.0,8462.27,273.89,11829.5,50000.0,Medical Expenses,Employed,60,9.2,approved,4,Low
69,Student,Wealth Preservation,51048.08,93361.41,33491.21,24140.15,17318.04,527.95,8799.92,50000.0,Medical Expenses,Retired,48,12.83,rejected,4,Low
75,Doctor,Income Generation,109883.68,54798.64,11049.65,4578.41,12640.15,3251.67,3503.09,50000.0,Auto Purchase,Retired,36,10.04,approved,5,Medium
79,Artist,Growth,62584.93,100000.0,14670.83,14748.83,12798.36,836.6,18970.05,50000.0,Auto Purchase,Self-Employed,12,11.66,pending,4,Low
26,Engineer,Income Generation,53675.94,100000.0,16803.51,6512.19,19946.76,116.0,11966.63,50000.0,Debt Consolidation,Unemployed,48,13.89,rejected,6,Medium
29,Student,Growth,114906.39,100000.0,48256.48,28371.97,7018.46,1263.36,17132.35,46139.57,Home Improvement,Unemployed,48,11.25,rejected,7,High
20,Doctor,Income Generation,67074.06,100000.0,29616.49,25287.61,21729.66,356.52,23256.23,10397.49,Home Improvement,Unemployed,12,10.24,rejected,6,Medium
43,Artist,Speculation,57938.19,32536.4,5608.01,1732.23,7070.48,1229.0,2357.16,50000.0,Small Business,Unemployed,12,12.84,pending,5,Medium
69,Lawyer,Wealth Preservation,91129.88,100000.0,20578.74,19804.88,14584.79,2865.37,6026.73,45015.94,Debt Consolidation,Employed,60,12.45,pending,4,Low
55,Engineer,Speculation,97731.45,100000.0,47810.13,12439.22,21386.29,4490.63,18996.65,50000.0,Auto Purchase,Unemployed,60,11.04,approved,4,Low
26,Artist,Income Generation,104143.64,100000.0,31102.03,8094.27,24659.1,2840.25,9240.07,50000.0,Debt Consolidation,Employed,24,12.47,rejected,7,High
31,Doctor,Growth,22156.88,22579.58,3986.23,1598.78,2673.39,106.52,2544.55,26725.8,Home Improvement,Employed,36,9.78,rejected,3,Low
41,Teacher,Speculation,86502.79,100000.0,44144.27,22819.11,14209.63,2776.88,6203.06,50000.0,Medical Expenses,Employed,60,12.31,rejected,5,Medium
77,Student,Growth,42999.97,4394.24,877.42,1246.95,518.18,139.2,549.26,20185.42,Medical Expenses,Employed,48,7.02,approved,2,Low
62,Teacher,Speculation,61261.89,100000.0,39202.19,17963.85,5578.35,42.06,7500.0,49999.94,Medical Expenses,Unemployed,36,9.3,approved,3,Low
36,Artist,Income Generation,121915.64,100000.0,10071.17,6276.33,23227.89,983.29,15386.13,50000.0,Home Improvement,Employed,48,9.66,approved,5,Medium
85,Doctor,Wealth Preservation,89896.75,100000.0,20148.85,23065.13,24574.38,5735.82,39533.87,13939.11,Medical Expenses,Self-Employed,48,9.62,pending,3,Low
63,Lawyer,Growth,39358.76,19521.29,4878.62,1116.6,3801.59,1060.33,3662.01,50000.0,Debt Consolidation,Retired,60,12.22,rejected,3,Low
34,Engineer,Wealth Preservation,116960.32,100000.0,39635.3,26935.49,20769.43,1329.37,22599.36,20956.12,Small Business,Unemployed,48,9.53,pending,6,Medium
59,Engineer,Speculation,90215.69,100000.0,36288.72,16636.76,5854.71,1501.13,6164.49,50000.0,Small Business,Self-Employed,24,13.41,pending,4,Low
76,Artist,Income Generation,61304.36,7855.88,2208.7,766.7,1139.33,14.47,1590.74,50000.0,Home Improvement,Employed,60,12.49,pending,4,Low
77,Teacher,Growth,13248.84,9207.73,3552.07,691.13,623.86,143.71,885.87,9673.24,Debt Consolidation,Self-Employed,12,8.62,pending,1,Low
63,Teacher,Speculation,40687.53,49037.69,18406.01,13132.16,7913.15,2250.28,6422.99,50000.0,Medical Expenses,Unemployed,36,12.14,pending,3,Low
42,Engineer,Speculation,44698.96,56349.8,24632.11,11491.62,8393.77,760.18,17031.78,43109.04,Medical Expenses,Self-Employed,60,13.43,rejected,4,Low
44,Engineer,Speculation,25157.4,9461.92,3740.17,1769.74,1957.9,77.27,896.13,29228.24,Home Improvement,Self-Employed,12,11.16,rejected,4,Low
62,Engineer,Growth,81089.78,25028.16,9461.31,3808.11,3635.91,311.23,7484.0,24765.33,Home Improvement,Unemployed,24,6.87,approved,3,Low
41,Lawyer,Wealth Preservation,48770.67,78892.65,38396.6,16990.5,4726.57,859.04,8138.37,22387.88,Medical Expenses,Unemployed,12,8.58,approved,3,Low
37,Doctor,Speculation,-7622.04,1000.0,376.28,196.54,227.01,12.2,52.73,5000.0,Debt Consolidation,Unemployed,60,8.99,pending,2,Low
